idx,smiles,count
bide-uc-3587,Cn1ccc(N)cc1=O,1
bide-uc-5240,C[C@H](N)c1cccc(C(F)(F)F)c1,1
bide-uc-5158,NC1CSC1,1
bide-uc-1121,Cc1cncc(N)c1,1
bide-uc-1031,Nc1ccc(OC(F)F)cc1,1
bide-uc-2041,Nc1cc(-c2ccccc2)ccc1O,1
bide-uc-1577,Nc1cc(Br)c[nH]c1=O,1
bide-uc-1555,CN1CCN(CCN)CC1,1
bide-uc-2697,Nc1cc(O)c(Cl)cc1Cl,1
bide-uc-1295,Cc1cc(=O)oc2cc(N)ccc12,1
bide-uc-3418,CN1CCC[C@H]1CN,1
bide-uc-2634,COc1ccc(N)c(Br)n1,1
bide-uc-4762,Nc1ccc(F)c2ccccc12,1
bide-uc-2728,Cc1cc(Cl)c(Cl)cc1N,1
bide-uc-1366,NCc1ccc(F)c(C(F)(F)F)c1,1
bide-uc-2142,Cc1ccc2ccccc2c1N,1
bide-uc-3900,Nc1cc(Br)c(F)c(Br)c1,1
bide-uc-4606,N[C@@H]1CCOC[C@@H]1O,1
bide-uc-3496,NCCC1CCCC1,1
bide-uc-4568,COc1ncc(N)cc1F,1
bide-uc-5359,Nc1cc2c(cc1Cl)OCCCO2,1
bide-uc-3554,CC[C@H](N)c1ccc(Cl)cc1,1
bide-uc-5289,C[C@H](N)C(=S)N1CCCC1,1
bide-uc-3055,COc1c(C)cccc1N,1
bide-uc-2958,Cc1cncc(C)c1N,1
bide-uc-1117,COc1ccc(N)cc1C(F)(F)F,1
bide-uc-1257,NCc1cccc2ccccc12,1
bide-uc-750,NCc1ccc2c(c1)OCO2,1
bide-uc-2541,Nc1cccc(F)c1O,1
bide-uc-3816,Cc1cccc(C(C)C)c1N,1
bide-uc-2823,N[C@H]1c2ccccc2C[C@@H]1O,1
bide-uc-830,Cc1cc(N)cc(C)c1Br,1
bide-uc-4222,NC1CCC(c2ccccc2)CC1,1
bide-uc-1409,CC1(C)OCC(CN)O1,1
bide-uc-2963,COc1ccc(-c2ccc(N)cc2)cc1,1
bide-uc-2333,Nc1cc2ccccc2cc1O,1
bide-uc-4562,CN1CCC[C@H](N)C1,1
bide-uc-4204,NCc1ccc(N2CCCC2)cc1,1
bide-uc-4018,Nc1ccc(Br)[nH]c1=O,1
bide-uc-4601,NCC1COCCO1,1
bide-uc-3670,CC(C)(N)c1ccccn1,1
bide-uc-2523,NC1(CO)CC1,1
bide-uc-4114,NCC(F)(F)CO,1
bide-uc-2835,COc1ccc(Br)cc1CN,1
bide-uc-823,Nc1cc(Br)cc(Br)c1,1
bide-uc-4515,Nc1ccc(O)c(C(F)(F)F)c1,1
bide-uc-1283,COc1ccc(N)c(C)n1,1
bide-uc-66,Cc1ccc(N)cc1O,1
bide-uc-140,CCC(N)CO,1
bide-uc-768,Cn1cc(N)cn1,1
bide-uc-1840,N[C@@H]1CCc2ccccc21,1
bide-uc-1616,CC(C)c1ccc(CN)cc1,1
bide-uc-5045,Nc1ccc2c(c1)NC(=O)CCC2,1
bide-uc-3859,Nc1c(Cl)ccc(O)c1Cl,1
bide-uc-5147,NC1COc2ccccc21,1
bide-uc-3799,NC1CCC(CCO)CC1,1
bide-uc-1781,Nc1ccc(N2CCCCC2)cc1,1
bide-uc-4124,NCC1(O)CCC1,1
bide-uc-866,NC1CCC(O)CC1,1
bide-uc-2589,Cc1cc(N)cc(Br)c1C,1
